quantile,threshold,tau3_emp,tau4_emp,tau4_theory,error,Ticker,Name,Sector
0.9,0.03846636943520349,0.4710450641467602,0.29263989575761395,0.28887759247115047,0.00016962110647955657,138040.KS,Meritz Financial,Financials
0.89,0.03695228598547158,0.46984685146349714,0.29184875224291,0.28769126693067637,0.0002088373095874324,138040.KS,Meritz Financial,Financials
0.9299999999999999,0.035107562498973975,0.49571173684262515,0.31048521176296445,0.3137650680439363,0.00010926987475898315,138930.KS,BNK Financial,Financials
0.96,0.0406258801717556,0.4845301217484963,0.3059647672312699,0.3023736362720277,0.00014105050346801957,138930.KS,BNK Financial,Financials
0.9199999999999999,0.03358455397556962,0.49041137642109955,0.3125979232507957,0.308342645199168,0.00019045338638706762,138930.KS,BNK Financial,Financials
0.95,0.038760371181891067,0.4904757228690343,0.3023743484493886,0.30840822944276847,0.0003827732366406651,138930.KS,BNK Financial,Financials
0.97,0.044569212231552253,0.48551418249188905,0.3100533908659331,0.3033688792214122,0.0004855090326664009,138930.KS,BNK Financial,Financials
0.6799999999999999,0.016198314831233178,0.38329886844378835,0.21067195128137045,0.20765872534927496,0.0002105537714393993,139130.KS,DGB Financial,Financials
0.67,0.01572567270978613,0.38253318130105035,0.21071306321138422,0.2070012980418344,0.0003215250738453878,139130.KS,DGB Financial,Financials
0.69,0.01664383167235821,0.38303259273898155,0.21122565835698928,0.2074299958255625,0.0003348359407921554,139130.KS,DGB Financial,Financials
0.52,0.011604066047882102,0.37598800472109645,0.20548745469900626,0.20141840016029372,0.000408120807746012,139130.KS,DGB Financial,Financials
0.53,0.011928579059320746,0.37604440324612415,0.2057976990118007,0.20146622461968655,0.00046223944841566395,139130.KS,DGB Financial,Financials
0.95,0.04265352864759576,0.4092072246818334,0.2357144958753515,0.23043302586992162,0.000525315469358924,139480.KS,Emart,Consumer_Staples
0.94,0.04063905956357682,0.4062850964656802,0.23337284693834734,0.22781317902037387,0.000595579875329948,139480.KS,Emart,Consumer_Staples
0.8200000000000001,0.02770788454107332,0.36650468854138446,0.20029522771252922,0.19344679310019108,0.0012533130393655066,139480.KS,Emart,Consumer_Staples
0.81,0.026847227147761634,0.3655170441745274,0.19949073422433455,0.19262460329094916,0.0012705759988227375,139480.KS,Emart,Consumer_Staples
0.98,0.05321903158621082,0.38259182218321247,0.19966364028471045,0.20705161584006737,0.001273191268035635,139480.KS,Emart,Consumer_Staples
0.6799999999999999,0.026041121359204587,0.38099942599390574,0.20690831901747145,0.20568711338003912,3.5250350067516346e-05,145720.KS,Dentium,Health_Care
0.71,0.027779561969006807,0.3813788873476029,0.20725428459625714,0.2060119142561445,3.6367837189871904e-05,145720.KS,Dentium,Health_Care
0.86,0.040821958588952954,0.40315764525590286,0.2236448088684407,0.22502361761827527,3.754497821914823e-05,145720.KS,Dentium,Health_Care
0.62,0.02305672577619437,0.3800508514812482,0.20635342523094788,0.20487614903042867,5.1992487717078285e-05,145720.KS,Dentium,Health_Care
0.63,0.023511718249721533,0.3801505276074249,0.2064524804802087,0.2049612999022962,5.2931809823068195e-05,145720.KS,Dentium,Health_Care
0.9299999999999999,0.040988078386748845,0.47562227014577735,0.29372019333475347,0.29342874839978983,9.86524106020317e-07,161390.KS,Hankook,Consumer_Discretionary
0.9199999999999999,0.03890073454623636,0.47215399941200586,0.2946115321855898,0.28997740110864445,0.0002553926067770231,161390.KS,Hankook,Consumer_Discretionary
0.97,0.05265223880056596,0.5096398941732513,0.33734829127096766,0.32820729440961227,0.0007756944097608956,161390.KS,Hankook,Consumer_Discretionary
0.91,0.037252834015342434,0.4646962518349773,0.29455106185962443,0.2826157599635601,0.001783503904575511,161390.KS,Hankook,Consumer_Discretionary
0.94,0.042749706675948386,0.4694746778345436,0.2999668002649662,0.28732321402683086,0.001936418033494083,161390.KS,Hankook,Consumer_Discretionary
